WKT,nama,deskripsi
"POLYGON ((106.9692727 -6.0914311, 106.9497958 -6.0966605, 106.9199267 -6.0993916, 106.8794147 -6.0946122, 106.877698 -6.1034881, 106.8461124 -6.1202153, 106.8104744 -6.1202883, 106.8056679 -6.0991232, 106.7912288 -6.0889175, 106.7853923 -6.1080348, 106.7503734 -6.1022314, 106.7277141 -6.0868692, 106.7139812 -6.0940383, 106.6875453 -6.0947211, 106.6875453 -6.10189, 106.6968151 -6.1107658, 106.6906352 -6.1107658, 106.6847988 -6.1274928, 106.6906352 -6.1326132, 106.6875453 -6.1493394, 106.688232 -6.1722092, 106.7143245 -6.184497, 106.7143245 -6.1909822, 106.7242809 -6.1909822, 106.7239376 -6.2025869, 106.7156978 -6.2213588, 106.7390438 -6.2230653, 106.7455669 -6.2404713, 106.7452236 -6.2469558, 106.7538066 -6.2493447, 106.7517467 -6.2623133, 106.7510601 -6.2653848, 106.7496868 -6.2715276, 106.7558666 -6.2769879, 106.7641063 -6.2810831, 106.7675395 -6.2940508, 106.7750926 -6.3015584, 106.7730327 -6.308042, 106.7798992 -6.3169143, 106.8094249 -6.3135019, 106.8077083 -6.319303, 106.8025585 -6.3285163, 106.8022151 -6.3387531, 106.7919155 -6.3459188, 106.7919155 -6.3636618, 106.8107982 -6.3633206, 106.8183513 -6.3571789, 106.8324275 -6.3650267, 106.8310543 -6.3568376, 106.838264 -6.3520607, 106.8372341 -6.3425065, 106.8451305 -6.3442127, 106.8468471 -6.3387531, 106.8516536 -6.3373882, 106.8554302 -6.34626, 106.8554302 -6.3496721, 106.8588634 -6.3517194, 106.8612667 -6.3561552, 106.8698497 -6.3513782, 106.871223 -6.3599085, 106.8794628 -6.362297, 106.8811794 -6.3701447, 106.8856426 -6.3663915, 106.8907924 -6.3701447, 106.9004055 -6.3691211, 106.9062419 -6.3599085, 106.9141384 -6.3667327, 106.9189449 -6.3346584, 106.9165416 -6.32954, 106.9223781 -6.3257864, 106.9189449 -6.3220329, 106.9216915 -6.3100895, 106.9210048 -6.3001934, 106.9113918 -6.2943921, 106.9095197 -6.2886564, 106.9098845 -6.2881872, 106.9099274 -6.287462, 106.9105711 -6.2868435, 106.9094982 -6.2865022, 106.9099703 -6.2859477, 106.9093266 -6.2859263, 106.9079747 -6.2823431, 106.9090047 -6.2807648, 106.908597 -6.2788452, 106.9090573 -6.2759887, 106.9100873 -6.2727467, 106.909229 -6.2719362, 106.9069116 -6.2719362, 106.9053666 -6.2702298, 106.9048946 -6.2670304, 106.9055812 -6.263703, 106.9048946 -6.2625939, 106.9028346 -6.2609728, 106.9044552 -6.2544575, 106.9041333 -6.2593527, 106.9053242 -6.2608885, 106.9051955 -6.2600353, 106.9057319 -6.2598646, 106.9076202 -6.2591181, 106.9101522 -6.257753, 106.9097231 -6.2555667, 106.9107101 -6.2558013, 106.9114611 -6.2567825, 106.9131026 -6.2579023, 106.915699 -6.2584249, 106.9160531 -6.2575823, 106.9161604 -6.2565692, 106.9165144 -6.2562919, 106.9167075 -6.2541162, 106.9161496 -6.2539776, 106.9162355 -6.2526231, 106.9170187 -6.2525591, 106.9172762 -6.2526871, 106.9172869 -6.2523458, 106.917598 -6.2523885, 106.9177697 -6.2518233, 106.9180379 -6.2518553, 106.9180808 -6.25161, 106.9192181 -6.2512154, 106.9191644 -6.2506181, 106.9198618 -6.2503408, 106.920947 -6.2504912, 106.9209148 -6.2507365, 106.9212044 -6.2508858, 106.9213225 -6.2510564, 106.9217087 -6.2511844, 106.9217516 -6.2516537, 106.9214405 -6.2517603, 106.9218267 -6.2526988, 106.9215263 -6.2529975, 106.9217838 -6.2533814, 106.9219769 -6.253872, 106.9246591 -6.2537653, 106.9271911 -6.2540426, 106.9276847 -6.2545759, 106.9283284 -6.2544266, 106.9293798 -6.2532108, 106.931319 -6.2538266, 106.9335935 -6.2539333, 106.9353959 -6.2531654, 106.9373406 -6.2532208, 106.9407953 -6.2534448, 106.9409026 -6.2532208, 106.9413103 -6.2530502, 106.941557 -6.2526556, 106.9424153 -6.2526982, 106.9429732 -6.2524209, 106.9439281 -6.2523143, 106.9437084 -6.2505851, 106.9437513 -6.2442287, 106.9436869 -6.2386401, 106.9415841 -6.2387681, 106.9417986 -6.2379576, 106.9438586 -6.2365071, 106.9454894 -6.236891, 106.9457948 -6.2351122, 106.9469321 -6.2300355, 106.9467604 -6.227945, 106.9486058 -6.2223563, 106.9513524 -6.2189433, 106.9556439 -6.2195832, 106.9562876 -6.2177914, 106.9573605 -6.217962, 106.9582617 -6.2158289, 106.9588196 -6.2126291, 106.9604933 -6.2126718, 106.9605363 -6.2143357, 106.9622529 -6.2145916, 106.9628108 -6.2113919, 106.9644845 -6.209216, 106.9659801 -6.2049862, 106.9666668 -6.1998665, 106.9685121 -6.197008, 106.9697996 -6.1917176, 106.9716879 -6.1827578, 106.971087 -6.1659473, 106.9711726 -6.1444428, 106.9697877 -6.1200212, 106.9692727 -6.0914311))",Kota DKI Jakarta,
