WKT,nama,deskripsi
"POLYGON ((106.8177985 -6.3147432, 106.8173238 -6.3150684, 106.8170743 -6.315135, 106.8164288 -6.3151479, 106.8164436 -6.3155771, 106.8163551 -6.3159637, 106.8166662 -6.3161396, 106.8171812 -6.3162329, 106.817436 -6.3162409, 106.8175916 -6.3162516, 106.8178276 -6.3161423, 106.8180502 -6.3161476, 106.8183156 -6.316386, 106.8186375 -6.31649, 106.818962 -6.316626, 106.8190425 -6.3167379, 106.8191364 -6.3167806, 106.819164 -6.3169053, 106.8191036 -6.3172213, 106.8201483 -6.3173606, 106.8203944 -6.3173632, 106.8205446 -6.3174552, 106.8209456 -6.3175032, 106.8213164 -6.3175092, 106.8219407 -6.3175018, 106.8224282 -6.3174425, 106.8227541 -6.3173919, 106.823261 -6.3173586, 106.8236312 -6.3173772, 106.8237371 -6.3174385, 106.8237143 -6.317734, 106.8248047 -6.3177953, 106.8248328 -6.3174541, 106.8249589 -6.3168023, 106.8256402 -6.3122382, 106.8257367 -6.3114277, 106.8258199 -6.3112598, 106.8259513 -6.3111984, 106.8263939 -6.3114144, 106.8266031 -6.3113691, 106.8268257 -6.310428, 106.8269947 -6.3090523, 106.8270698 -6.3086525, 106.826815 -6.3087111, 106.8250689 -6.3085725, 106.824617 -6.3085032, 106.824558 -6.3084019, 106.824566 -6.3083086, 106.8244802 -6.3083006, 106.8245975 -6.3063741, 106.8234468 -6.3064168, 106.8231088 -6.3063875, 106.8228004 -6.3064888, 106.8225643 -6.3066621, 106.8215317 -6.3066114, 106.8205715 -6.3065181, 106.82055 -6.3063315, 106.8205929 -6.3060249, 106.8204913 -6.3058169, 106.8191502 -6.3055184, 106.818952 -6.30537, 106.8173561 -6.3051807, 106.8163133 -6.305034, 106.8162355 -6.3050441, 106.8161838 -6.3051014, 106.8161878 -6.3052914, 106.8162281 -6.3057432, 106.8162562 -6.3058792, 106.8168074 -6.306767, 106.8169389 -6.3069683, 106.8168987 -6.3072907, 106.8167206 -6.3077106, 106.8165226 -6.3079291, 106.8163489 -6.3079695, 106.8161611 -6.3079655, 106.8160707 -6.307995, 106.8159758 -6.308073, 106.8159013 -6.3082574, 106.8158037 -6.3087344, 106.815797 -6.3091436, 106.8157085 -6.3095422, 106.815801 -6.3099834, 106.8158359 -6.3100754, 106.8159499 -6.3101487, 106.8160585 -6.310358, 106.8160893 -6.3106219, 106.8161349 -6.3106039, 106.8161852 -6.3106126, 106.8167237 -6.3105693, 106.8171674 -6.3104781, 106.8176368 -6.3102289, 106.817673 -6.3102622, 106.8177967 -6.3108749, 106.8176734 -6.3119973, 106.8177021 -6.3133943, 106.8177985 -6.3147432))",Kebun Binantang Ragunan,
