WKT,nama,deskripsi
"POLYGON ((106.8306666 -6.1784628, 106.8298781 -6.1777535, 106.8299205 -6.1764025, 106.8299899 -6.1754732, 106.8300194 -6.1752492, 106.8300676 -6.1750945, 106.8299845 -6.1746145, 106.8300167 -6.1744865, 106.8298919 -6.173802, 106.8298074 -6.1734073, 106.8293876 -6.1732793, 106.8292052 -6.1731033, 106.8290966 -6.1729326, 106.8291058 -6.1726954, 106.8291737 -6.17231, 106.8292486 -6.1719224, 106.8292339 -6.1717784, 106.8291386 -6.1716584, 106.8290268 -6.1715563, 106.8289114 -6.1715249, 106.8235559 -6.1714928, 106.8233038 -6.1716741, 106.8232501 -6.1719941, 106.8231858 -6.1742555, 106.8231157 -6.1782504, 106.8230017 -6.1797484, 106.8231265 -6.1799411, 106.8234027 -6.1802424, 106.8238292 -6.1803731, 106.8239016 -6.1804024, 106.8251568 -6.1803948, 106.8274185 -6.1802913, 106.8289232 -6.1802273, 106.8300471 -6.180166, 106.8308786 -6.1801367, 106.8310379 -6.1801032, 106.8310876 -6.1799138, 106.8310728 -6.1796312, 106.8310155 -6.1794363, 106.8308214 -6.1792095, 106.8305681 -6.1790064, 106.8304903 -6.1789284, 106.8304648 -6.1788144, 106.8305024 -6.1787295, 106.8305188 -6.1786938, 106.8304788 -6.1786482, 106.8306666 -6.1784628))",Taman Monas,
