WKT,nama,deskripsi
"POLYGON ((106.8527048 -6.2421123, 106.8539533 -6.2420523, 106.8535255 -6.241607, 106.8532315 -6.2411792, 106.8531094 -6.2409392, 106.8530424 -6.2406419, 106.8529847 -6.2403353, 106.8529606 -6.239946, 106.852949 -6.2394729, 106.8531085 -6.2388343, 106.8533111 -6.2382376, 106.8535069 -6.2374577, 106.8535848 -6.2367044, 106.8535124 -6.2357499, 106.853279 -6.2346954, 106.8529142 -6.234798, 106.8528351 -6.2347687, 106.8528163 -6.2346487, 106.8527416 -6.2340721, 106.8526518 -6.2336562, 106.8526027 -6.2336299, 106.8525618 -6.233502, 106.8518159 -6.2335034, 106.8517149 -6.2335054, 106.8516739 -6.2335454, 106.8514158 -6.2335301, 106.8513353 -6.2335114, 106.8512958 -6.2334574, 106.8512721 -6.233271, 106.8513077 -6.2330361, 106.8510488 -6.2329042, 106.8509215 -6.2327931, 106.8507753 -6.2330646, 106.8507207 -6.2331876, 106.8506771 -6.2333849, 106.8506645 -6.2335839, 106.8506942 -6.2338862, 106.8507505 -6.2341742, 106.8507934 -6.2342915, 106.8509208 -6.2345115, 106.851295 -6.2347634, 106.8518046 -6.2350341, 106.8521506 -6.2352594, 106.8524341 -6.2355012, 106.8525908 -6.2357195, 106.8526713 -6.2359781, 106.8527048 -6.2362341, 106.8526485 -6.236574, 106.8525184 -6.237002, 106.8522604 -6.23776, 106.8520432 -6.2386906, 106.8517937 -6.2396078, 106.8517231 -6.2399006, 106.8520449 -6.2405285, 106.8527048 -6.2421123))",Tebet Echo Park,
